icd9,edcnnpa,edcnpa,epct,noner,injury,psych,alcohol,drug
8301,0,0,0,0,1,0,0,0
831,0,0,0,0,1,0,0,0
8310,0,0,0,0,1,0,0,0
83100,0,0,0,0,1,0,0,0
83101,0,0,0,0,1,0,0,0
83102,0,0,0,0,1,0,0,0
83103,0,0,0,0,1,0,0,0
83104,0,0,0,0,1,0,0,0
83109,0,0,0,0,1,0,0,0
8311,0,0,0,0,1,0,0,0
83110,0,0,0,0,1,0,0,0
83111,0,0,0,0,1,0,0,0
83112,0,0,0,0,1,0,0,0
83113,0,0,0,0,1,0,0,0
83114,0,0,0,0,1,0,0,0
83119,0,0,0,0,1,0,0,0
832,0,0,0,0,1,0,0,0
8320,0,0,0,0,1,0,0,0
83200,0,0,0,0,1,0,0,0
83201,0,0,0,0,1,0,0,0
83202,0,0,0,0,1,0,0,0
83203,0,0,0,0,1,0,0,0
83204,0,0,0,0,1,0,0,0
83209,0,0,0,0,1,0,0,0
8321,0,0,0,0,1,0,0,0
83210,0,0,0,0,1,0,0,0
83211,0,0,0,0,1,0,0,0
83212,0,0,0,0,1,0,0,0
83213,0,0,0,0,1,0,0,0
83214,0,0,0,0,1,0,0,0
83219,0,0,0,0,1,0,0,0
8322,0,0,0,0,1,0,0,0
833,0,0,0,0,1,0,0,0
8330,0,0,0,0,1,0,0,0
83300,0,0,0,0,1,0,0,0
83301,0,0,0,0,1,0,0,0
83302,0,0,0,0,1,0,0,0
83303,0,0,0,0,1,0,0,0
83304,0,0,0,0,1,0,0,0
83305,0,0,0,0,1,0,0,0
83309,0,0,0,0,1,0,0,0
8331,0,0,0,0,1,0,0,0
83310,0,0,0,0,1,0,0,0
83311,0,0,0,0,1,0,0,0
83312,0,0,0,0,1,0,0,0
83313,0,0,0,0,1,0,0,0
83314,0,0,0,0,1,0,0,0
83315,0,0,0,0,1,0,0,0
83319,0,0,0,0,1,0,0,0
834,0,0,0,0,1,0,0,0
8340,0,0,0,0,1,0,0,0
83400,0,0,0,0,1,0,0,0
83401,0,0,0,0,1,0,0,0
83402,0,0,0,0,1,0,0,0
8341,0,0,0,0,1,0,0,0
83410,0,0,0,0,1,0,0,0
83411,0,0,0,0,1,0,0,0
83412,0,0,0,0,1,0,0,0
835,0,0,0,0,1,0,0,0
8350,0,0,0,0,1,0,0,0
83500,0,0,0,0,1,0,0,0
83501,0,0,0,0,1,0,0,0
83502,0,0,0,0,1,0,0,0
83503,0,0,0,0,1,0,0,0
8351,0,0,0,0,1,0,0,0
83510,0,0,0,0,1,0,0,0
83511,0,0,0,0,1,0,0,0
83512,0,0,0,0,1,0,0,0
83513,0,0,0,0,1,0,0,0
836,0,0,0,0,1,0,0,0
8360,0,0,0,0,1,0,0,0
8361,0,0,0,0,1,0,0,0
8362,0,0,0,0,1,0,0,0
8363,0,0,0,0,1,0,0,0
8364,0,0,0,0,1,0,0,0
8365,0,0,0,0,1,0,0,0
83650,0,0,0,0,1,0,0,0
83651,0,0,0,0,1,0,0,0
83652,0,0,0,0,1,0,0,0
83653,0,0,0,0,1,0,0,0
83654,0,0,0,0,1,0,0,0
83659,0,0,0,0,1,0,0,0
8366,0,0,0,0,1,0,0,0
83660,0,0,0,0,1,0,0,0
83661,0,0,0,0,1,0,0,0
83662,0,0,0,0,1,0,0,0
83663,0,0,0,0,1,0,0,0
83664,0,0,0,0,1,0,0,0
83669,0,0,0,0,1,0,0,0
837,0,0,0,0,1,0,0,0
8370,0,0,0,0,1,0,0,0
8371,0,0,0,0,1,0,0,0
838,0,0,0,0,1,0,0,0
8380,0,0,0,0,1,0,0,0
83800,0,0,0,0,1,0,0,0
83801,0,0,0,0,1,0,0,0
83802,0,0,0,0,1,0,0,0
83803,0,0,0,0,1,0,0,0
83804,0,0,0,0,1,0,0,0
83805,0,0,0,0,1,0,0,0
83806,0,0,0,0,1,0,0,0
83809,0,0,0,0,1,0,0,0
8381,0,0,0,0,1,0,0,0
83810,0,0,0,0,1,0,0,0
83811,0,0,0,0,1,0,0,0
83812,0,0,0,0,1,0,0,0
83813,0,0,0,0,1,0,0,0
83814,0,0,0,0,1,0,0,0
83815,0,0,0,0,1,0,0,0
83816,0,0,0,0,1,0,0,0
83819,0,0,0,0,1,0,0,0
839,0,0,0,0,1,0,0,0
8390,0,0,0,0,1,0,0,0
83900,0,0,0,0,1,0,0,0
83901,0,0,0,0,1,0,0,0
83902,0,0,0,0,1,0,0,0
83903,0,0,0,0,1,0,0,0
83904,0,0,0,0,1,0,0,0
83905,0,0,0,0,1,0,0,0
83906,0,0,0,0,1,0,0,0
83907,0,0,0,0,1,0,0,0
83908,0,0,0,0,1,0,0,0
8391,0,0,0,0,1,0,0,0
83910,0,0,0,0,1,0,0,0
83911,0,0,0,0,1,0,0,0
83912,0,0,0,0,1,0,0,0
83913,0,0,0,0,1,0,0,0
83914,0,0,0,0,1,0,0,0
83915,0,0,0,0,1,0,0,0
83916,0,0,0,0,1,0,0,0
83917,0,0,0,0,1,0,0,0
83918,0,0,0,0,1,0,0,0
8392,0,0,0,0,1,0,0,0
83920,0,0,0,0,1,0,0,0
83921,0,0,0,0,1,0,0,0
8393,0,0,0,0,1,0,0,0
83930,0,0,0,0,1,0,0,0
83931,0,0,0,0,1,0,0,0
8394,0,0,0,0,1,0,0,0
83940,0,0,0,0,1,0,0,0
83941,0,0,0,0,1,0,0,0
83942,0,0,0,0,1,0,0,0
83949,0,0,0,0,1,0,0,0
8395,0,0,0,0,1,0,0,0
83950,0,0,0,0,1,0,0,0
83951,0,0,0,0,1,0,0,0
83952,0,0,0,0,1,0,0,0
83959,0,0,0,0,1,0,0,0
8396,0,0,0,0,1,0,0,0
83961,0,0,0,0,1,0,0,0
83969,0,0,0,0,1,0,0,0
8397,0,0,0,0,1,0,0,0
83971,0,0,0,0,1,0,0,0
83979,0,0,0,0,1,0,0,0
8398,0,0,0,0,1,0,0,0
8399,0,0,0,0,1,0,0,0
840,0,0,0,0,1,0,0,0
8400,0,0,0,0,1,0,0,0
8401,0,0,0,0,1,0,0,0
8402,0,0,0,0,1,0,0,0
8403,0,0,0,0,1,0,0,0
8404,0,0,0,0,1,0,0,0
8405,0,0,0,0,1,0,0,0
8406,0,0,0,0,1,0,0,0
8407,0,0,0,0,1,0,0,0
8408,0,0,0,0,1,0,0,0
8409,0,0,0,0,1,0,0,0
841,0,0,0,0,1,0,0,0
8410,0,0,0,0,1,0,0,0
8411,0,0,0,0,1,0,0,0
8412,0,0,0,0,1,0,0,0
8413,0,0,0,0,1,0,0,0
8418,0,0,0,0,1,0,0,0
8419,0,0,0,0,1,0,0,0
842,0,0,0,0,1,0,0,0
8420,0,0,0,0,1,0,0,0
84200,0,0,0,0,1,0,0,0
84201,0,0,0,0,1,0,0,0
84202,0,0,0,0,1,0,0,0
84209,0,0,0,0,1,0,0,0
8421,0,0,0,0,1,0,0,0
84210,0,0,0,0,1,0,0,0
84211,0,0,0,0,1,0,0,0
84212,0,0,0,0,1,0,0,0
84213,0,0,0,0,1,0,0,0
84219,0,0,0,0,1,0,0,0
843,0,0,0,0,1,0,0,0
8430,0,0,0,0,1,0,0,0
8431,0,0,0,0,1,0,0,0
8438,0,0,0,0,1,0,0,0
8439,0,0,0,0,1,0,0,0
844,0,0,0,0,1,0,0,0
8440,0,0,0,0,1,0,0,0
8441,0,0,0,0,1,0,0,0
8442,0,0,0,0,1,0,0,0
8443,0,0,0,0,1,0,0,0
8448,0,0,0,0,1,0,0,0
8449,0,0,0,0,1,0,0,0
845,0,0,0,0,1,0,0,0
8450,0,0,0,0,1,0,0,0
84500,0,0,0,0,1,0,0,0
84501,0,0,0,0,1,0,0,0
84502,0,0,0,0,1,0,0,0
84503,0,0,0,0,1,0,0,0
84509,0,0,0,0,1,0,0,0
8451,0,0,0,0,1,0,0,0
84510,0,0,0,0,1,0,0,0
84511,0,0,0,0,1,0,0,0
84512,0,0,0,0,1,0,0,0
84513,0,0,0,0,1,0,0,0
84519,0,0,0,0,1,0,0,0
846,0,0,0,0,1,0,0,0
8460,0,0,0,0,1,0,0,0
8461,0,0,0,0,1,0,0,0
8462,0,0,0,0,1,0,0,0
8463,0,0,0,0,1,0,0,0
8468,0,0,0,0,1,0,0,0
8469,0,0,0,0,1,0,0,0
847,0,0,0,0,1,0,0,0
8470,0,0,0,0,1,0,0,0
8471,0,0,0,0,1,0,0,0
8472,0,0,0,0,1,0,0,0
8473,0,0,0,0,1,0,0,0
8474,0,0,0,0,1,0,0,0
8479,0,0,0,0,1,0,0,0
848,0,0,0,0,1,0,0,0
8480,0,0,0,0,1,0,0,0
8481,0,0,0,0,1,0,0,0
8482,0,0,0,0,1,0,0,0
8483,0,0,0,0,1,0,0,0
8484,0,0,0,0,1,0,0,0
84840,0,0,0,0,1,0,0,0
84841,0,0,0,0,1,0,0,0
84842,0,0,0,0,1,0,0,0
84849,0,0,0,0,1,0,0,0
8485,0,0,0,0,1,0,0,0
8488,0,0,0,0,1,0,0,0
8489,0,0,0,0,1,0,0,0
850,0,0,0,0,1,0,0,0
8500,0,0,0,0,1,0,0,0
8501,0,0,0,0,1,0,0,0
85011,0,0,0,0,1,0,0,0
85012,0,0,0,0,1,0,0,0
8502,0,0,0,0,1,0,0,0
8503,0,0,0,0,1,0,0,0
8504,0,0,0,0,1,0,0,0
8505,0,0,0,0,1,0,0,0
8509,0,0,0,0,1,0,0,0
851,0,0,0,0,1,0,0,0
8510,0,0,0,0,1,0,0,0
85100,0,0,0,0,1,0,0,0
85101,0,0,0,0,1,0,0,0
85102,0,0,0,0,1,0,0,0
85103,0,0,0,0,1,0,0,0
85104,0,0,0,0,1,0,0,0
85105,0,0,0,0,1,0,0,0
85106,0,0,0,0,1,0,0,0
85109,0,0,0,0,1,0,0,0
8511,0,0,0,0,1,0,0,0
85110,0,0,0,0,1,0,0,0
85111,0,0,0,0,1,0,0,0
85112,0,0,0,0,1,0,0,0
85113,0,0,0,0,1,0,0,0
85114,0,0,0,0,1,0,0,0
85115,0,0,0,0,1,0,0,0
85116,0,0,0,0,1,0,0,0
85119,0,0,0,0,1,0,0,0
8512,0,0,0,0,1,0,0,0
85120,0,0,0,0,1,0,0,0
85121,0,0,0,0,1,0,0,0
85122,0,0,0,0,1,0,0,0
85123,0,0,0,0,1,0,0,0
85124,0,0,0,0,1,0,0,0
85125,0,0,0,0,1,0,0,0
85126,0,0,0,0,1,0,0,0
85129,0,0,0,0,1,0,0,0
8513,0,0,0,0,1,0,0,0
85130,0,0,0,0,1,0,0,0
85131,0,0,0,0,1,0,0,0
85132,0,0,0,0,1,0,0,0
85133,0,0,0,0,1,0,0,0
85134,0,0,0,0,1,0,0,0
85135,0,0,0,0,1,0,0,0
85136,0,0,0,0,1,0,0,0
85139,0,0,0,0,1,0,0,0
8514,0,0,0,0,1,0,0,0
85140,0,0,0,0,1,0,0,0
85141,0,0,0,0,1,0,0,0
85142,0,0,0,0,1,0,0,0
85143,0,0,0,0,1,0,0,0
85144,0,0,0,0,1,0,0,0
85145,0,0,0,0,1,0,0,0
85146,0,0,0,0,1,0,0,0
85149,0,0,0,0,1,0,0,0
8515,0,0,0,0,1,0,0,0
85150,0,0,0,0,1,0,0,0
85151,0,0,0,0,1,0,0,0
85152,0,0,0,0,1,0,0,0
85153,0,0,0,0,1,0,0,0
85154,0,0,0,0,1,0,0,0
85155,0,0,0,0,1,0,0,0
85156,0,0,0,0,1,0,0,0
85159,0,0,0,0,1,0,0,0
8516,0,0,0,0,1,0,0,0
85160,0,0,0,0,1,0,0,0
85161,0,0,0,0,1,0,0,0
85162,0,0,0,0,1,0,0,0
85163,0,0,0,0,1,0,0,0
85164,0,0,0,0,1,0,0,0
85165,0,0,0,0,1,0,0,0
85166,0,0,0,0,1,0,0,0
85169,0,0,0,0,1,0,0,0
8517,0,0,0,0,1,0,0,0
85170,0,0,0,0,1,0,0,0
85171,0,0,0,0,1,0,0,0
85172,0,0,0,0,1,0,0,0
85173,0,0,0,0,1,0,0,0
85174,0,0,0,0,1,0,0,0
85175,0,0,0,0,1,0,0,0
85176,0,0,0,0,1,0,0,0
85179,0,0,0,0,1,0,0,0
8518,0,0,0,0,1,0,0,0
85180,0,0,0,0,1,0,0,0
85181,0,0,0,0,1,0,0,0
85182,0,0,0,0,1,0,0,0
85183,0,0,0,0,1,0,0,0
85184,0,0,0,0,1,0,0,0
85185,0,0,0,0,1,0,0,0
85186,0,0,0,0,1,0,0,0
85189,0,0,0,0,1,0,0,0
8519,0,0,0,0,1,0,0,0
85190,0,0,0,0,1,0,0,0
85191,0,0,0,0,1,0,0,0
85192,0,0,0,0,1,0,0,0
85193,0,0,0,0,1,0,0,0
85194,0,0,0,0,1,0,0,0
85195,0,0,0,0,1,0,0,0
85196,0,0,0,0,1,0,0,0
85199,0,0,0,0,1,0,0,0
852,0,0,0,0,1,0,0,0
8520,0,0,0,0,1,0,0,0
85200,0,0,0,0,1,0,0,0
85201,0,0,0,0,1,0,0,0
85202,0,0,0,0,1,0,0,0
85203,0,0,0,0,1,0,0,0
85204,0,0,0,0,1,0,0,0
85205,0,0,0,0,1,0,0,0
85206,0,0,0,0,1,0,0,0
85209,0,0,0,0,1,0,0,0
8521,0,0,0,0,1,0,0,0
85210,0,0,0,0,1,0,0,0
85211,0,0,0,0,1,0,0,0
85212,0,0,0,0,1,0,0,0
85213,0,0,0,0,1,0,0,0
85214,0,0,0,0,1,0,0,0
85215,0,0,0,0,1,0,0,0
85216,0,0,0,0,1,0,0,0
85219,0,0,0,0,1,0,0,0
8522,0,0,0,0,1,0,0,0
85220,0,0,0,0,1,0,0,0
85221,0,0,0,0,1,0,0,0
85222,0,0,0,0,1,0,0,0
85223,0,0,0,0,1,0,0,0
85224,0,0,0,0,1,0,0,0
85225,0,0,0,0,1,0,0,0
85226,0,0,0,0,1,0,0,0
85229,0,0,0,0,1,0,0,0
8523,0,0,0,0,1,0,0,0
85230,0,0,0,0,1,0,0,0
85231,0,0,0,0,1,0,0,0
85232,0,0,0,0,1,0,0,0
85233,0,0,0,0,1,0,0,0
85234,0,0,0,0,1,0,0,0
85235,0,0,0,0,1,0,0,0
85236,0,0,0,0,1,0,0,0
85239,0,0,0,0,1,0,0,0
8524,0,0,0,0,1,0,0,0
85240,0,0,0,0,1,0,0,0
85241,0,0,0,0,1,0,0,0
85242,0,0,0,0,1,0,0,0
85243,0,0,0,0,1,0,0,0
85244,0,0,0,0,1,0,0,0
85245,0,0,0,0,1,0,0,0
85246,0,0,0,0,1,0,0,0
85249,0,0,0,0,1,0,0,0
8525,0,0,0,0,1,0,0,0
85250,0,0,0,0,1,0,0,0
85251,0,0,0,0,1,0,0,0
85252,0,0,0,0,1,0,0,0
85253,0,0,0,0,1,0,0,0
85254,0,0,0,0,1,0,0,0
85255,0,0,0,0,1,0,0,0
85256,0,0,0,0,1,0,0,0
85259,0,0,0,0,1,0,0,0
853,0,0,0,0,1,0,0,0
8530,0,0,0,0,1,0,0,0
85300,0,0,0,0,1,0,0,0
85301,0,0,0,0,1,0,0,0
85302,0,0,0,0,1,0,0,0
85303,0,0,0,0,1,0,0,0
85304,0,0,0,0,1,0,0,0
85305,0,0,0,0,1,0,0,0
85306,0,0,0,0,1,0,0,0
85309,0,0,0,0,1,0,0,0
8531,0,0,0,0,1,0,0,0
85310,0,0,0,0,1,0,0,0
85311,0,0,0,0,1,0,0,0
85312,0,0,0,0,1,0,0,0
85313,0,0,0,0,1,0,0,0
85314,0,0,0,0,1,0,0,0
85315,0,0,0,0,1,0,0,0
85316,0,0,0,0,1,0,0,0
85319,0,0,0,0,1,0,0,0
854,0,0,0,0,1,0,0,0
8540,0,0,0,0,1,0,0,0
85400,0,0,0,0,1,0,0,0
85401,0,0,0,0,1,0,0,0
85402,0,0,0,0,1,0,0,0
85403,0,0,0,0,1,0,0,0
85404,0,0,0,0,1,0,0,0
85405,0,0,0,0,1,0,0,0
85406,0,0,0,0,1,0,0,0
85409,0,0,0,0,1,0,0,0
8541,0,0,0,0,1,0,0,0
85410,0,0,0,0,1,0,0,0
85411,0,0,0,0,1,0,0,0
85412,0,0,0,0,1,0,0,0
85413,0,0,0,0,1,0,0,0
85414,0,0,0,0,1,0,0,0
85415,0,0,0,0,1,0,0,0
85416,0,0,0,0,1,0,0,0
85419,0,0,0,0,1,0,0,0
860,0,0,0,0,1,0,0,0
8600,0,0,0,0,1,0,0,0
8601,0,0,0,0,1,0,0,0
8602,0,0,0,0,1,0,0,0
8603,0,0,0,0,1,0,0,0
8604,0,0,0,0,1,0,0,0
8605,0,0,0,0,1,0,0,0
861,0,0,0,0,1,0,0,0
8610,0,0,0,0,1,0,0,0
86100,0,0,0,0,1,0,0,0
86101,0,0,0,0,1,0,0,0
86102,0,0,0,0,1,0,0,0
86103,0,0,0,0,1,0,0,0
8611,0,0,0,0,1,0,0,0
86110,0,0,0,0,1,0,0,0
86111,0,0,0,0,1,0,0,0
86112,0,0,0,0,1,0,0,0
86113,0,0,0,0,1,0,0,0
8612,0,0,0,0,1,0,0,0
86120,0,0,0,0,1,0,0,0
86121,0,0,0,0,1,0,0,0
86122,0,0,0,0,1,0,0,0
8613,0,0,0,0,1,0,0,0
86130,0,0,0,0,1,0,0,0
86131,0,0,0,0,1,0,0,0
86132,0,0,0,0,1,0,0,0
862,0,0,0,0,1,0,0,0
8620,0,0,0,0,1,0,0,0
8621,0,0,0,0,1,0,0,0
8622,0,0,0,0,1,0,0,0
86221,0,0,0,0,1,0,0,0
86222,0,0,0,0,1,0,0,0
86229,0,0,0,0,1,0,0,0
8623,0,0,0,0,1,0,0,0
86231,0,0,0,0,1,0,0,0
86232,0,0,0,0,1,0,0,0
86239,0,0,0,0,1,0,0,0
8628,0,0,0,0,1,0,0,0
8629,0,0,0,0,1,0,0,0
863,0,0,0,0,1,0,0,0
8630,0,0,0,0,1,0,0,0
8631,0,0,0,0,1,0,0,0
8632,0,0,0,0,1,0,0,0
86320,0,0,0,0,1,0,0,0
86321,0,0,0,0,1,0,0,0
86329,0,0,0,0,1,0,0,0
8633,0,0,0,0,1,0,0,0
86330,0,0,0,0,1,0,0,0
86331,0,0,0,0,1,0,0,0
86339,0,0,0,0,1,0,0,0
8634,0,0,0,0,1,0,0,0
86340,0,0,0,0,1,0,0,0
86341,0,0,0,0,1,0,0,0
86342,0,0,0,0,1,0,0,0
86343,0,0,0,0,1,0,0,0
86344,0,0,0,0,1,0,0,0
86345,0,0,0,0,1,0,0,0
86346,0,0,0,0,1,0,0,0
86349,0,0,0,0,1,0,0,0
8635,0,0,0,0,1,0,0,0
86350,0,0,0,0,1,0,0,0
86351,0,0,0,0,1,0,0,0
86352,0,0,0,0,1,0,0,0
86353,0,0,0,0,1,0,0,0
86354,0,0,0,0,1,0,0,0
86355,0,0,0,0,1,0,0,0
86356,0,0,0,0,1,0,0,0
86359,0,0,0,0,1,0,0,0
8638,0,0,0,0,1,0,0,0
86380,0,0,0,0,1,0,0,0
86381,0,0,0,0,1,0,0,0
86382,0,0,0,0,1,0,0,0
86383,0,0,0,0,1,0,0,0
86384,0,0,0,0,1,0,0,0
86385,0,0,0,0,1,0,0,0
86389,0,0,0,0,1,0,0,0
8639,0,0,0,0,1,0,0,0
86390,0,0,0,0,1,0,0,0
86391,0,0,0,0,1,0,0,0
86392,0,0,0,0,1,0,0,0
86393,0,0,0,0,1,0,0,0
86394,0,0,0,0,1,0,0,0
86395,0,0,0,0,1,0,0,0
86399,0,0,0,0,1,0,0,0
864,0,0,0,0,1,0,0,0
8640,0,0,0,0,1,0,0,0
86400,0,0,0,0,1,0,0,0
86401,0,0,0,0,1,0,0,0
86402,0,0,0,0,1,0,0,0
86403,0,0,0,0,1,0,0,0
86404,0,0,0,0,1,0,0,0
86405,0,0,0,0,1,0,0,0
86409,0,0,0,0,1,0,0,0
8641,0,0,0,0,1,0,0,0
86410,0,0,0,0,1,0,0,0
86411,0,0,0,0,1,0,0,0
86412,0,0,0,0,1,0,0,0
86413,0,0,0,0,1,0,0,0
86414,0,0,0,0,1,0,0,0
86415,0,0,0,0,1,0,0,0
86419,0,0,0,0,1,0,0,0
865,0,0,0,0,1,0,0,0
8650,0,0,0,0,1,0,0,0
86500,0,0,0,0,1,0,0,0
86501,0,0,0,0,1,0,0,0
86502,0,0,0,0,1,0,0,0
86503,0,0,0,0,1,0,0,0
86504,0,0,0,0,1,0,0,0
86509,0,0,0,0,1,0,0,0
8651,0,0,0,0,1,0,0,0
86510,0,0,0,0,1,0,0,0
86511,0,0,0,0,1,0,0,0
86512,0,0,0,0,1,0,0,0
86513,0,0,0,0,1,0,0,0
86514,0,0,0,0,1,0,0,0
86519,0,0,0,0,1,0,0,0
866,0,0,0,0,1,0,0,0
8660,0,0,0,0,1,0,0,0
86600,0,0,0,0,1,0,0,0
86601,0,0,0,0,1,0,0,0
86602,0,0,0,0,1,0,0,0
86603,0,0,0,0,1,0,0,0
8661,0,0,0,0,1,0,0,0
86610,0,0,0,0,1,0,0,0
86611,0,0,0,0,1,0,0,0
86612,0,0,0,0,1,0,0,0
86613,0,0,0,0,1,0,0,0
867,0,0,0,0,1,0,0,0
8670,0,0,0,0,1,0,0,0
8671,0,0,0,0,1,0,0,0
8672,0,0,0,0,1,0,0,0
8673,0,0,0,0,1,0,0,0
8674,0,0,0,0,1,0,0,0
8675,0,0,0,0,1,0,0,0
8676,0,0,0,0,1,0,0,0
8677,0,0,0,0,1,0,0,0
8678,0,0,0,0,1,0,0,0
8679,0,0,0,0,1,0,0,0
868,0,0,0,0,1,0,0,0
8680,0,0,0,0,1,0,0,0
86800,0,0,0,0,1,0,0,0
86801,0,0,0,0,1,0,0,0
86802,0,0,0,0,1,0,0,0
86803,0,0,0,0,1,0,0,0
86804,0,0,0,0,1,0,0,0
86809,0,0,0,0,1,0,0,0
8681,0,0,0,0,1,0,0,0
86810,0,0,0,0,1,0,0,0
86811,0,0,0,0,1,0,0,0
86812,0,0,0,0,1,0,0,0
86813,0,0,0,0,1,0,0,0
86814,0,0,0,0,1,0,0,0
86819,0,0,0,0,1,0,0,0
869,0,0,0,0,1,0,0,0
8690,0,0,0,0,1,0,0,0
8691,0,0,0,0,1,0,0,0
870,0,0,0,0,1,0,0,0
8700,0,0,0,0,1,0,0,0
8701,0,0,0,0,1,0,0,0
8702,0,0,0,0,1,0,0,0
8703,0,0,0,0,1,0,0,0
8704,0,0,0,0,1,0,0,0
8708,0,0,0,0,1,0,0,0
8709,0,0,0,0,1,0,0,0
871,0,0,0,0,1,0,0,0
8710,0,0,0,0,1,0,0,0
8711,0,0,0,0,1,0,0,0
8712,0,0,0,0,1,0,0,0
8713,0,0,0,0,1,0,0,0
8714,0,0,0,0,1,0,0,0
8715,0,0,0,0,1,0,0,0
8716,0,0,0,0,1,0,0,0
8717,0,0,0,0,1,0,0,0
8719,0,0,0,0,1,0,0,0
872,0,0,0,0,1,0,0,0
8720,0,0,0,0,1,0,0,0
87200,0,0,0,0,1,0,0,0
87201,0,0,0,0,1,0,0,0
87202,0,0,0,0,1,0,0,0
8721,0,0,0,0,1,0,0,0
87210,0,0,0,0,1,0,0,0
87211,0,0,0,0,1,0,0,0
87212,0,0,0,0,1,0,0,0
8726,0,0,0,0,1,0,0,0
87261,0,0,0.6666666667,0.3333333333,0,0,0,0
87262,0,0,0,0,1,0,0,0
87263,0,0,0,0,1,0,0,0
87264,0,0,0,0,1,0,0,0
87269,0,0,0,0,1,0,0,0
8727,0,0,0,0,1,0,0,0
87271,0,0,0,0,1,0,0,0
87272,0,0,0,0,1,0,0,0
87273,0,0,0,0,1,0,0,0
87274,0,0,0,0,1,0,0,0
87279,0,0,0,0,1,0,0,0
8728,0,0,0,0,1,0,0,0
8729,0,0,0,0,1,0,0,0
873,0,0,0,0,1,0,0,0
8730,0,0,0,0,1,0,0,0
8731,0,0,0,0,1,0,0,0
8732,0,0,0,0,1,0,0,0
87320,0,0,0,0,1,0,0,0
87321,0,0,0,0,1,0,0,0
87322,0,0,0,0,1,0,0,0
87323,0,0,0,0,1,0,0,0
87329,0,0,0,0,1,0,0,0
8733,0,0,0,0,1,0,0,0
87330,0,0,0,0,1,0,0,0
87331,0,0,0,0,1,0,0,0
87332,0,0,0,0,1,0,0,0
87333,0,0,0,0,1,0,0,0
87339,0,0,0,0,1,0,0,0
8734,0,0,0,0,1,0,0,0
87340,0,0,0,0,1,0,0,0
87341,0,0,0,0,1,0,0,0
87342,0,0,0,0,1,0,0,0
87343,0,0,0,0,1,0,0,0
87344,0,0,0,0,1,0,0,0
87349,0,0,0,0,1,0,0,0
8735,0,0,0,0,1,0,0,0
87350,0,0,0,0,1,0,0,0
87351,0,0,0,0,1,0,0,0
87352,0,0,0,0,1,0,0,0
87353,0,0,0,0,1,0,0,0
87354,0,0,0,0,1,0,0,0
87359,0,0,0,0,1,0,0,0
8736,0,0,0,0,1,0,0,0
87360,0,0,0,0,1,0,0,0
87361,0,0,0,0,1,0,0,0
87362,0,0,0,0,1,0,0,0
87363,0,0,0,0,1,0,0,0
87364,0,0,0,0,1,0,0,0
87365,0,0,0,0,1,0,0,0
87369,0,0,0,0,1,0,0,0
8737,0,0,0,0,1,0,0,0
87370,0,0,0,0,1,0,0,0
87371,0,0,0,0,1,0,0,0
87372,0,0,0,0,1,0,0,0
87373,0,0,0,0,1,0,0,0
87374,0,0,0,0,1,0,0,0
87375,0,0,0,0,1,0,0,0
87379,0,0,0,0,1,0,0,0
8738,0,0,0,0,1,0,0,0
8739,0,0,0,0,1,0,0,0
874,0,0,0,0,1,0,0,0
8740,0,0,0,0,1,0,0,0
87400,0,0,0,0,1,0,0,0
87401,0,0,0,0,1,0,0,0
87402,0,0,0,0,1,0,0,0
8741,0,0,0,0,1,0,0,0
87410,0,0,0,0,1,0,0,0
87411,0,0,0,0,1,0,0,0
87412,0,0,0,0,1,0,0,0
8742,0,0,0,0,1,0,0,0
8743,0,0,0,0,1,0,0,0
8744,0,0,0,0,1,0,0,0
8745,0,0,0,0,1,0,0,0
8748,0,0,0,0,1,0,0,0
8749,0,0,0,0,1,0,0,0
875,0,0,0,0,1,0,0,0
8750,0,0,0,0,1,0,0,0
8751,0,0,0,0,1,0,0,0
876,0,0,0,0,1,0,0,0
8760,0,0,0,0,1,0,0,0
8761,0,0,0,0,1,0,0,0
877,0,0,0,0,1,0,0,0
8770,0,0,0,0,1,0,0,0
8771,0,0,0,0,1,0,0,0
878,0,0,0,0,1,0,0,0
8780,0,0,0,0,1,0,0,0
8781,0,0,0,0,1,0,0,0
8782,0,0,0,0,1,0,0,0
8783,0,0,0,0,1,0,0,0
8784,0,0,0,0,1,0,0,0
8785,0,0,0,0,1,0,0,0
8786,0,0,0,0,1,0,0,0
8787,0,0,0,0,1,0,0,0
8788,0,0,0,0,1,0,0,0
8789,0,0,0,0,1,0,0,0
879,0,0,0,0,1,0,0,0
8790,0,0,0,0,1,0,0,0
8791,0,0,0,0,1,0,0,0
8792,0,0,0,0,1,0,0,0
8793,0,0,0,0,1,0,0,0
8794,0,0,0,0,1,0,0,0
8795,0,0,0,0,1,0,0,0
8796,0,0,0,0,1,0,0,0
8797,0,0,0,0,1,0,0,0
8798,0,0,0,0,1,0,0,0
8799,0,0,0,0,1,0,0,0
880,0,0,0,0,1,0,0,0
8800,0,0,0,0,1,0,0,0
88000,0,0,0,0,1,0,0,0
88001,0,0,0,0,1,0,0,0
88002,0,0,0,0,1,0,0,0
88003,0,0,0,0,1,0,0,0
88009,0,0,0,0,1,0,0,0
8801,0,0,0,0,1,0,0,0
88010,0,0,0,0,1,0,0,0
88011,0,0,0,0,1,0,0,0
88012,0,0,0,0,1,0,0,0
88013,0,0,0,0,1,0,0,0
88019,0,0,0,0,1,0,0,0
8802,0,0,0,0,1,0,0,0
