icd10,edcnnpa,edcnpa,epct,noner,injury,psych,alcohol,drug
S62359B,0,0,0,0,1,0,0,0
S62359D,0,0,0,0,1,0,0,0
S62359G,0,0,0,0,1,0,0,0
S62359S,0,0,0,0,1,0,0,0
S62360A,0,0,0,0,1,0,0,0
S62360B,0,0,0,0,1,0,0,0
S62360D,0,0,0,0,1,0,0,0
S62360G,0,0,0,0,1,0,0,0
S62360S,0,0,0,0,1,0,0,0
S62361A,0,0,0,0,1,0,0,0
S62361B,0,0,0,0,1,0,0,0
S62361D,0,0,0,0,1,0,0,0
S62361G,0,0,0,0,1,0,0,0
S62361S,0,0,0,0,1,0,0,0
S62362A,0,0,0,0,1,0,0,0
S62362B,0,0,0,0,1,0,0,0
S62362D,0,0,0,0,1,0,0,0
S62362G,0,0,0,0,1,0,0,0
S62362S,0,0,0,0,1,0,0,0
S62363A,0,0,0,0,1,0,0,0
S62363B,0,0,0,0,1,0,0,0
S62363D,0,0,0,0,1,0,0,0
S62363G,0,0,0,0,1,0,0,0
S62363S,0,0,0,0,1,0,0,0
S62364A,0,0,0,0,1,0,0,0
S62364B,0,0,0,0,1,0,0,0
S62364D,0,0,0,0,1,0,0,0
S62364G,0,0,0,0,1,0,0,0
S62364S,0,0,0,0,1,0,0,0
S62365A,0,0,0,0,1,0,0,0
S62365B,0,0,0,0,1,0,0,0
S62365D,0,0,0,0,1,0,0,0
S62365G,0,0,0,0,1,0,0,0
S62365S,0,0,0,0,1,0,0,0
S62366A,0,0,0,0,1,0,0,0
S62366B,0,0,0,0,1,0,0,0
S62366D,0,0,0,0,1,0,0,0
S62366G,0,0,0,0,1,0,0,0
S62366S,0,0,0,0,1,0,0,0
S62367A,0,0,0,0,1,0,0,0
S62367B,0,0,0,0,1,0,0,0
S62367D,0,0,0,0,1,0,0,0
S62367G,0,0,0,0,1,0,0,0
S62367S,0,0,0,0,1,0,0,0
S62368A,0,0,0,0,1,0,0,0
S62368B,0,0,0,0,1,0,0,0
S62368D,0,0,0,0,1,0,0,0
S62368G,0,0,0,0,1,0,0,0
S62368S,0,0,0,0,1,0,0,0
S62369A,0,0,0,0,1,0,0,0
S62369B,0,0,0,0,1,0,0,0
S62369D,0,0,0,0,1,0,0,0
S62369G,0,0,0,0,1,0,0,0
S62369S,0,0,0,0,1,0,0,0
S62390A,0,0,0,0,1,0,0,0
S62390B,0,0,0,0,1,0,0,0
S62390D,0,0,0,0,1,0,0,0
S62390G,0,0,0,0,1,0,0,0
S62390S,0,0,0,0,1,0,0,0
S62391A,0,0,0,0,1,0,0,0
S62391B,0,0,0,0,1,0,0,0
S62391D,0,0,0,0,1,0,0,0
S62391G,0,0,0,0,1,0,0,0
S62391S,0,0,0,0,1,0,0,0
S62392A,0,0,0,0,1,0,0,0
S62392B,0,0,0,0,1,0,0,0
S62392D,0,0,0,0,1,0,0,0
S62392G,0,0,0,0,1,0,0,0
S62392S,0,0,0,0,1,0,0,0
S62393A,0,0,0,0,1,0,0,0
S62393B,0,0,0,0,1,0,0,0
S62393D,0,0,0,0,1,0,0,0
S62393G,0,0,0,0,1,0,0,0
S62393S,0,0,0,0,1,0,0,0
S62394A,0,0,0,0,1,0,0,0
S62394B,0,0,0,0,1,0,0,0
S62394D,0,0,0,0,1,0,0,0
S62394G,0,0,0,0,1,0,0,0
S62394S,0,0,0,0,1,0,0,0
S62395A,0,0,0,0,1,0,0,0
S62395B,0,0,0,0,1,0,0,0
S62395D,0,0,0,0,1,0,0,0
S62395G,0,0,0,0,1,0,0,0
S62395S,0,0,0,0,1,0,0,0
S62396A,0,0,0,0,1,0,0,0
S62396B,0,0,0,0,1,0,0,0
S62396D,0,0,0,0,1,0,0,0
S62396G,0,0,0,0,1,0,0,0
S62396S,0,0,0,0,1,0,0,0
S62397A,0,0,0,0,1,0,0,0
S62397B,0,0,0,0,1,0,0,0
S62397D,0,0,0,0,1,0,0,0
S62397G,0,0,0,0,1,0,0,0
S62397S,0,0,0,0,1,0,0,0
S62398A,0,0,0,0,1,0,0,0
S62398B,0,0,0,0,1,0,0,0
S62398D,0,0,0,0,1,0,0,0
S62398G,0,0,0,0,1,0,0,0
S62398S,0,0,0,0,1,0,0,0
S62399A,0,0,0,0,1,0,0,0
S62399B,0,0,0,0,1,0,0,0
S62399D,0,0,0,0,1,0,0,0
S62399G,0,0,0,0,1,0,0,0
S62399S,0,0,0,0,1,0,0,0
S62501A,0,0,0,0,1,0,0,0
S62501B,0,0,0,0,1,0,0,0
S62501D,0,0,0,0,1,0,0,0
S62501G,0,0,0,0,1,0,0,0
S62501S,0,0,0,0,1,0,0,0
S62502A,0,0,0,0,1,0,0,0
S62502B,0,0,0,0,1,0,0,0
S62502D,0,0,0,0,1,0,0,0
S62502G,0,0,0,0,1,0,0,0
S62502S,0,0,0,0,1,0,0,0
S62509A,0,0,0,0,1,0,0,0
S62509B,0,0,0,0,1,0,0,0
S62509D,0,0,0,0,1,0,0,0
S62509G,0,0,0,0,1,0,0,0
S62509S,0,0,0,0,1,0,0,0
S62511A,0,0,0,0,1,0,0,0
S62511B,0,0,0,0,1,0,0,0
S62511D,0,0,0,0,1,0,0,0
S62511G,0,0,0,0,1,0,0,0
S62511S,0,0,0,0,1,0,0,0
S62512A,0,0,0,0,1,0,0,0
S62512B,0,0,0,0,1,0,0,0
S62512D,0,0,0,0,1,0,0,0
S62512G,0,0,0,0,1,0,0,0
S62512S,0,0,0,0,1,0,0,0
S62513A,0,0,0,0,1,0,0,0
S62513B,0,0,0,0,1,0,0,0
S62513D,0,0,0,0,1,0,0,0
S62513G,0,0,0,0,1,0,0,0
S62513S,0,0,0,0,1,0,0,0
S62514A,0,0,0,0,1,0,0,0
S62514B,0,0,0,0,1,0,0,0
S62514D,0,0,0,0,1,0,0,0
S62514G,0,0,0,0,1,0,0,0
S62514S,0,0,0,0,1,0,0,0
S62515A,0,0,0,0,1,0,0,0
S62515B,0,0,0,0,1,0,0,0
S62515D,0,0,0,0,1,0,0,0
S62515G,0,0,0,0,1,0,0,0
S62515S,0,0,0,0,1,0,0,0
S62516A,0,0,0,0,1,0,0,0
S62516B,0,0,0,0,1,0,0,0
S62516D,0,0,0,0,1,0,0,0
S62516G,0,0,0,0,1,0,0,0
S62516S,0,0,0,0,1,0,0,0
S62521A,0,0,0,0,1,0,0,0
S62521B,0,0,0,0,1,0,0,0
S62521D,0,0,0,0,1,0,0,0
S62521G,0,0,0,0,1,0,0,0
S62521S,0,0,0,0,1,0,0,0
S62522A,0,0,0,0,1,0,0,0
S62522B,0,0,0,0,1,0,0,0
S62522D,0,0,0,0,1,0,0,0
S62522G,0,0,0,0,1,0,0,0
S62522S,0,0,0,0,1,0,0,0
S62523A,0,0,0,0,1,0,0,0
S62523B,0,0,0,0,1,0,0,0
S62523D,0,0,0,0,1,0,0,0
S62523G,0,0,0,0,1,0,0,0
S62523S,0,0,0,0,1,0,0,0
S62524A,0,0,0,0,1,0,0,0
S62524B,0,0,0,0,1,0,0,0
S62524D,0,0,0,0,1,0,0,0
S62524G,0,0,0,0,1,0,0,0
S62524S,0,0,0,0,1,0,0,0
S62525A,0,0,0,0,1,0,0,0
S62525B,0,0,0,0,1,0,0,0
S62525D,0,0,0,0,1,0,0,0
S62525G,0,0,0,0,1,0,0,0
S62525S,0,0,0,0,1,0,0,0
S62526A,0,0,0,0,1,0,0,0
S62526B,0,0,0,0,1,0,0,0
S62526D,0,0,0,0,1,0,0,0
S62526G,0,0,0,0,1,0,0,0
S62526S,0,0,0,0,1,0,0,0
S62600A,0,0,0,0,1,0,0,0
S62600B,0,0,0,0,1,0,0,0
S62600D,0,0,0,0,1,0,0,0
S62600G,0,0,0,0,1,0,0,0
S62600S,0,0,0,0,1,0,0,0
S62601A,0,0,0,0,1,0,0,0
S62601B,0,0,0,0,1,0,0,0
S62601D,0,0,0,0,1,0,0,0
S62601G,0,0,0,0,1,0,0,0
S62601S,0,0,0,0,1,0,0,0
S62602A,0,0,0,0,1,0,0,0
S62602B,0,0,0,0,1,0,0,0
S62602D,0,0,0,0,1,0,0,0
S62602G,0,0,0,0,1,0,0,0
S62602S,0,0,0,0,1,0,0,0
S62603A,0,0,0,0,1,0,0,0
S62603B,0,0,0,0,1,0,0,0
S62603D,0,0,0,0,1,0,0,0
S62603G,0,0,0,0,1,0,0,0
S62603S,0,0,0,0,1,0,0,0
S62604A,0,0,0,0,1,0,0,0
S62604B,0,0,0,0,1,0,0,0
S62604D,0,0,0,0,1,0,0,0
S62604G,0,0,0,0,1,0,0,0
S62604S,0,0,0,0,1,0,0,0
S62605A,0,0,0,0,1,0,0,0
S62605B,0,0,0,0,1,0,0,0
S62605D,0,0,0,0,1,0,0,0
S62605G,0,0,0,0,1,0,0,0
S62605S,0,0,0,0,1,0,0,0
S62606A,0,0,0,0,1,0,0,0
S62606B,0,0,0,0,1,0,0,0
S62606D,0,0,0,0,1,0,0,0
S62606G,0,0,0,0,1,0,0,0
S62606S,0,0,0,0,1,0,0,0
S62607A,0,0,0,0,1,0,0,0
S62607B,0,0,0,0,1,0,0,0
S62607D,0,0,0,0,1,0,0,0
S62607G,0,0,0,0,1,0,0,0
S62607S,0,0,0,0,1,0,0,0
S62608A,0,0,0,0,1,0,0,0
S62608B,0,0,0,0,1,0,0,0
S62608D,0,0,0,0,1,0,0,0
S62608G,0,0,0,0,1,0,0,0
S62608S,0,0,0,0,1,0,0,0
S62609A,0,0,0,0,1,0,0,0
S62609B,0,0,0,0,1,0,0,0
S62609D,0,0,0,0,1,0,0,0
S62609G,0,0,0,0,1,0,0,0
S62609S,0,0,0,0,1,0,0,0
S62610A,0,0,0,0,1,0,0,0
S62610B,0,0,0,0,1,0,0,0
S62610D,0,0,0,0,1,0,0,0
S62610G,0,0,0,0,1,0,0,0
S62610S,0,0,0,0,1,0,0,0
S62611A,0,0,0,0,1,0,0,0
S62611B,0,0,0,0,1,0,0,0
S62611D,0,0,0,0,1,0,0,0
S62611G,0,0,0,0,1,0,0,0
S62611S,0,0,0,0,1,0,0,0
S62612A,0,0,0,0,1,0,0,0
S62612B,0,0,0,0,1,0,0,0
S62612D,0,0,0,0,1,0,0,0
S62612G,0,0,0,0,1,0,0,0
S62612S,0,0,0,0,1,0,0,0
S62613A,0,0,0,0,1,0,0,0
S62613B,0,0,0,0,1,0,0,0
S62613D,0,0,0,0,1,0,0,0
S62613G,0,0,0,0,1,0,0,0
S62613S,0,0,0,0,1,0,0,0
S62614A,0,0,0,0,1,0,0,0
S62614B,0,0,0,0,1,0,0,0
S62614D,0,0,0,0,1,0,0,0
S62614G,0,0,0,0,1,0,0,0
S62614S,0,0,0,0,1,0,0,0
S62615A,0,0,0,0,1,0,0,0
S62615B,0,0,0,0,1,0,0,0
S62615D,0,0,0,0,1,0,0,0
S62615G,0,0,0,0,1,0,0,0
S62615S,0,0,0,0,1,0,0,0
S62616A,0,0,0,0,1,0,0,0
S62616B,0,0,0,0,1,0,0,0
S62616D,0,0,0,0,1,0,0,0
S62616G,0,0,0,0,1,0,0,0
S62616S,0,0,0,0,1,0,0,0
S62617A,0,0,0,0,1,0,0,0
S62617B,0,0,0,0,1,0,0,0
S62617D,0,0,0,0,1,0,0,0
S62617G,0,0,0,0,1,0,0,0
S62617S,0,0,0,0,1,0,0,0
S62618A,0,0,0,0,1,0,0,0
S62618B,0,0,0,0,1,0,0,0
S62618D,0,0,0,0,1,0,0,0
S62618G,0,0,0,0,1,0,0,0
S62618S,0,0,0,0,1,0,0,0
S62619A,0,0,0,0,1,0,0,0
S62619B,0,0,0,0,1,0,0,0
S62619D,0,0,0,0,1,0,0,0
S62619G,0,0,0,0,1,0,0,0
S62619S,0,0,0,0,1,0,0,0
S62620A,0,0,0,0,1,0,0,0
S62620B,0,0,0,0,1,0,0,0
S62620D,0,0,0,0,1,0,0,0
S62620G,0,0,0,0,1,0,0,0
S62620S,0,0,0,0,1,0,0,0
S62621A,0,0,0,0,1,0,0,0
S62621B,0,0,0,0,1,0,0,0
S62621D,0,0,0,0,1,0,0,0
S62621G,0,0,0,0,1,0,0,0
S62621S,0,0,0,0,1,0,0,0
S62622A,0,0,0,0,1,0,0,0
S62622B,0,0,0,0,1,0,0,0
S62622D,0,0,0,0,1,0,0,0
S62622G,0,0,0,0,1,0,0,0
S62622S,0,0,0,0,1,0,0,0
S62623A,0,0,0,0,1,0,0,0
S62623B,0,0,0,0,1,0,0,0
S62623D,0,0,0,0,1,0,0,0
S62623G,0,0,0,0,1,0,0,0
S62623S,0,0,0,0,1,0,0,0
S62624A,0,0,0,0,1,0,0,0
S62624B,0,0,0,0,1,0,0,0
S62624D,0,0,0,0,1,0,0,0
S62624G,0,0,0,0,1,0,0,0
S62624S,0,0,0,0,1,0,0,0
S62625A,0,0,0,0,1,0,0,0
S62625B,0,0,0,0,1,0,0,0
S62625D,0,0,0,0,1,0,0,0
S62625G,0,0,0,0,1,0,0,0
S62625S,0,0,0,0,1,0,0,0
S62626A,0,0,0,0,1,0,0,0
S62626B,0,0,0,0,1,0,0,0
S62626D,0,0,0,0,1,0,0,0
S62626G,0,0,0,0,1,0,0,0
S62626S,0,0,0,0,1,0,0,0
S62627A,0,0,0,0,1,0,0,0
S62627B,0,0,0,0,1,0,0,0
S62627D,0,0,0,0,1,0,0,0
S62627G,0,0,0,0,1,0,0,0
S62627S,0,0,0,0,1,0,0,0
S62628A,0,0,0,0,1,0,0,0
S62628B,0,0,0,0,1,0,0,0
S62628D,0,0,0,0,1,0,0,0
S62628G,0,0,0,0,1,0,0,0
S62628S,0,0,0,0,1,0,0,0
S62629A,0,0,0,0,1,0,0,0
S62629B,0,0,0,0,1,0,0,0
S62629D,0,0,0,0,1,0,0,0
S62629G,0,0,0,0,1,0,0,0
S62629S,0,0,0,0,1,0,0,0
S62630A,0,0,0,0,1,0,0,0
S62630B,0,0,0,0,1,0,0,0
S62630D,0,0,0,0,1,0,0,0
S62630G,0,0,0,0,1,0,0,0
S62630S,0,0,0,0,1,0,0,0
S62631A,0,0,0,0,1,0,0,0
S62631B,0,0,0,0,1,0,0,0
S62631D,0,0,0,0,1,0,0,0
S62631G,0,0,0,0,1,0,0,0
S62631S,0,0,0,0,1,0,0,0
S62632A,0,0,0,0,1,0,0,0
S62632B,0,0,0,0,1,0,0,0
S62632D,0,0,0,0,1,0,0,0
S62632G,0,0,0,0,1,0,0,0
S62632S,0,0,0,0,1,0,0,0
S62633A,0,0,0,0,1,0,0,0
S62633B,0,0,0,0,1,0,0,0
S62633D,0,0,0,0,1,0,0,0
S62633G,0,0,0,0,1,0,0,0
S62633S,0,0,0,0,1,0,0,0
S62634A,0,0,0,0,1,0,0,0
S62634B,0,0,0,0,1,0,0,0
S62634D,0,0,0,0,1,0,0,0
S62634G,0,0,0,0,1,0,0,0
S62634S,0,0,0,0,1,0,0,0
S62635A,0,0,0,0,1,0,0,0
S62635B,0,0,0,0,1,0,0,0
S62635D,0,0,0,0,1,0,0,0
S62635G,0,0,0,0,1,0,0,0
S62635S,0,0,0,0,1,0,0,0
S62636A,0,0,0,0,1,0,0,0
S62636B,0,0,0,0,1,0,0,0
S62636D,0,0,0,0,1,0,0,0
S62636G,0,0,0,0,1,0,0,0
S62636S,0,0,0,0,1,0,0,0
S62637A,0,0,0,0,1,0,0,0
S62637B,0,0,0,0,1,0,0,0
S62637D,0,0,0,0,1,0,0,0
S62637G,0,0,0,0,1,0,0,0
S62637S,0,0,0,0,1,0,0,0
S62638A,0,0,0,0,1,0,0,0
S62638B,0,0,0,0,1,0,0,0
S62638D,0,0,0,0,1,0,0,0
S62638G,0,0,0,0,1,0,0,0
S62638S,0,0,0,0,1,0,0,0
S62639A,0,0,0,0,1,0,0,0
S62639B,0,0,0,0,1,0,0,0
S62639D,0,0,0,0,1,0,0,0
S62639G,0,0,0,0,1,0,0,0
S62639S,0,0,0,0,1,0,0,0
S62640A,0,0,0,0,1,0,0,0
S62640B,0,0,0,0,1,0,0,0
S62640D,0,0,0,0,1,0,0,0
S62640G,0,0,0,0,1,0,0,0
S62640S,0,0,0,0,1,0,0,0
S62641A,0,0,0,0,1,0,0,0
S62641B,0,0,0,0,1,0,0,0
S62641D,0,0,0,0,1,0,0,0
S62641G,0,0,0,0,1,0,0,0
S62641S,0,0,0,0,1,0,0,0
S62642A,0,0,0,0,1,0,0,0
S62642B,0,0,0,0,1,0,0,0
S62642D,0,0,0,0,1,0,0,0
S62642G,0,0,0,0,1,0,0,0
S62642S,0,0,0,0,1,0,0,0
S62643A,0,0,0,0,1,0,0,0
S62643B,0,0,0,0,1,0,0,0
S62643D,0,0,0,0,1,0,0,0
S62643G,0,0,0,0,1,0,0,0
S62643S,0,0,0,0,1,0,0,0
S62644A,0,0,0,0,1,0,0,0
S62644B,0,0,0,0,1,0,0,0
S62644D,0,0,0,0,1,0,0,0
S62644G,0,0,0,0,1,0,0,0
S62644S,0,0,0,0,1,0,0,0
S62645A,0,0,0,0,1,0,0,0
S62645B,0,0,0,0,1,0,0,0
S62645D,0,0,0,0,1,0,0,0
S62645G,0,0,0,0,1,0,0,0
S62645S,0,0,0,0,1,0,0,0
S62646A,0,0,0,0,1,0,0,0
S62646B,0,0,0,0,1,0,0,0
S62646D,0,0,0,0,1,0,0,0
S62646G,0,0,0,0,1,0,0,0
S62646S,0,0,0,0,1,0,0,0
S62647A,0,0,0,0,1,0,0,0
S62647B,0,0,0,0,1,0,0,0
S62647D,0,0,0,0,1,0,0,0
S62647G,0,0,0,0,1,0,0,0
S62647S,0,0,0,0,1,0,0,0
S62648A,0,0,0,0,1,0,0,0
S62648B,0,0,0,0,1,0,0,0
S62648D,0,0,0,0,1,0,0,0
S62648G,0,0,0,0,1,0,0,0
S62648S,0,0,0,0,1,0,0,0
S62649A,0,0,0,0,1,0,0,0
S62649B,0,0,0,0,1,0,0,0
S62649D,0,0,0,0,1,0,0,0
S62649G,0,0,0,0,1,0,0,0
S62649S,0,0,0,0,1,0,0,0
S62650A,0,0,0,0,1,0,0,0
S62650B,0,0,0,0,1,0,0,0
S62650D,0,0,0,0,1,0,0,0
S62650G,0,0,0,0,1,0,0,0
S62650S,0,0,0,0,1,0,0,0
S62651A,0,0,0,0,1,0,0,0
S62651B,0,0,0,0,1,0,0,0
S62651D,0,0,0,0,1,0,0,0
S62651G,0,0,0,0,1,0,0,0
S62651S,0,0,0,0,1,0,0,0
S62652A,0,0,0,0,1,0,0,0
S62652B,0,0,0,0,1,0,0,0
S62652D,0,0,0,0,1,0,0,0
S62652G,0,0,0,0,1,0,0,0
S62652S,0,0,0,0,1,0,0,0
S62653A,0,0,0,0,1,0,0,0
S62653B,0,0,0,0,1,0,0,0
S62653D,0,0,0,0,1,0,0,0
S62653G,0,0,0,0,1,0,0,0
S62653S,0,0,0,0,1,0,0,0
S62654A,0,0,0,0,1,0,0,0
S62654B,0,0,0,0,1,0,0,0
S62654D,0,0,0,0,1,0,0,0
S62654G,0,0,0,0,1,0,0,0
S62654S,0,0,0,0,1,0,0,0
S62655A,0,0,0,0,1,0,0,0
S62655B,0,0,0,0,1,0,0,0
S62655D,0,0,0,0,1,0,0,0
S62655G,0,0,0,0,1,0,0,0
S62655S,0,0,0,0,1,0,0,0
S62656A,0,0,0,0,1,0,0,0
S62656B,0,0,0,0,1,0,0,0
S62656D,0,0,0,0,1,0,0,0
S62656G,0,0,0,0,1,0,0,0
S62656S,0,0,0,0,1,0,0,0
S62657A,0,0,0,0,1,0,0,0
S62657B,0,0,0,0,1,0,0,0
S62657D,0,0,0,0,1,0,0,0
S62657G,0,0,0,0,1,0,0,0
S62657S,0,0,0,0,1,0,0,0
S62658A,0,0,0,0,1,0,0,0
S62658B,0,0,0,0,1,0,0,0
S62658D,0,0,0,0,1,0,0,0
S62658G,0,0,0,0,1,0,0,0
S62658S,0,0,0,0,1,0,0,0
S62659A,0,0,0,0,1,0,0,0
S62659B,0,0,0,0,1,0,0,0
S62659D,0,0,0,0,1,0,0,0
S62659G,0,0,0,0,1,0,0,0
S62659S,0,0,0,0,1,0,0,0
S62660A,0,0,0,0,1,0,0,0
S62660B,0,0,0,0,1,0,0,0
S62660D,0,0,0,0,1,0,0,0
S62660G,0,0,0,0,1,0,0,0
S62660S,0,0,0,0,1,0,0,0
S62661A,0,0,0,0,1,0,0,0
S62661B,0,0,0,0,1,0,0,0
S62661D,0,0,0,0,1,0,0,0
S62661G,0,0,0,0,1,0,0,0
S62661S,0,0,0,0,1,0,0,0
S62662A,0,0,0,0,1,0,0,0
S62662B,0,0,0,0,1,0,0,0
S62662D,0,0,0,0,1,0,0,0
S62662G,0,0,0,0,1,0,0,0
S62662S,0,0,0,0,1,0,0,0
S62663A,0,0,0,0,1,0,0,0
S62663B,0,0,0,0,1,0,0,0
S62663D,0,0,0,0,1,0,0,0
S62663G,0,0,0,0,1,0,0,0
S62663S,0,0,0,0,1,0,0,0
S62664A,0,0,0,0,1,0,0,0
S62664B,0,0,0,0,1,0,0,0
S62664D,0,0,0,0,1,0,0,0
S62664G,0,0,0,0,1,0,0,0
S62664S,0,0,0,0,1,0,0,0
S62665A,0,0,0,0,1,0,0,0
S62665B,0,0,0,0,1,0,0,0
S62665D,0,0,0,0,1,0,0,0
S62665G,0,0,0,0,1,0,0,0
S62665S,0,0,0,0,1,0,0,0
S62666A,0,0,0,0,1,0,0,0
S62666B,0,0,0,0,1,0,0,0
S62666D,0,0,0,0,1,0,0,0
S62666G,0,0,0,0,1,0,0,0
S62666S,0,0,0,0,1,0,0,0
S62667A,0,0,0,0,1,0,0,0
S62667B,0,0,0,0,1,0,0,0
S62667D,0,0,0,0,1,0,0,0
S62667G,0,0,0,0,1,0,0,0
S62667S,0,0,0,0,1,0,0,0
S62668A,0,0,0,0,1,0,0,0
S62668B,0,0,0,0,1,0,0,0
S62668D,0,0,0,0,1,0,0,0
S62668G,0,0,0,0,1,0,0,0
S62668S,0,0,0,0,1,0,0,0
S62669A,0,0,0,0,1,0,0,0
S62669B,0,0,0,0,1,0,0,0
S62669D,0,0,0,0,1,0,0,0
S62669G,0,0,0,0,1,0,0,0
S62669S,0,0,0,0,1,0,0,0
S6290XA,0,0,0,0,1,0,0,0
S6290XB,0,0,0,0,1,0,0,0
S6290XD,0,0,0,0,1,0,0,0
S6290XG,0,0,0,0,1,0,0,0
S6290XS,0,0,0,0,1,0,0,0
S6291XA,0,0,0,0,1,0,0,0
S6291XB,0,0,0,0,1,0,0,0
S6291XD,0,0,0,0,1,0,0,0
S6291XG,0,0,0,0,1,0,0,0
S6291XS,0,0,0,0,1,0,0,0
S6292XA,0,0,0,0,1,0,0,0
S6292XB,0,0,0,0,1,0,0,0
S6292XD,0,0,0,0,1,0,0,0
S6292XG,0,0,0,0,1,0,0,0
S6292XS,0,0,0,0,1,0,0,0
S63001A,0,0,0,0,1,0,0,0
S63001D,0,0,1,0,0,0,0,0
S63001S,0,0,0,0,1,0,0,0
S63002A,0,0,0,0,1,0,0,0
S63002D,0,0,1,0,0,0,0,0
S63002S,0,0,0,0,1,0,0,0
S63003A,0,0,0,0,1,0,0,0
S63003D,0,0,1,0,0,0,0,0
S63003S,0,0,0,0,1,0,0,0
S63004A,0,0,0,0,1,0,0,0
S63004D,0,0,1,0,0,0,0,0
S63004S,0,0,0,0,1,0,0,0
S63005A,0,0,0,0,1,0,0,0
S63005D,0,0,1,0,0,0,0,0
S63005S,0,0,0,0,1,0,0,0
S63006A,0,0,0,0,1,0,0,0
S63006D,0,0,1,0,0,0,0,0
S63006S,0,0,0,0,1,0,0,0
S63011A,0,0,0,0,1,0,0,0
S63011D,0,0,1,0,0,0,0,0
S63011S,0,0,0,0,1,0,0,0
S63012A,0,0,0,0,1,0,0,0
S63012D,0,0,1,0,0,0,0,0
S63012S,0,0,0,0,1,0,0,0
S63013A,0,0,0,0,1,0,0,0
S63013D,0,0,1,0,0,0,0,0
S63013S,0,0,0,0,1,0,0,0
S63014A,0,0,0,0,1,0,0,0
S63014D,0,0,1,0,0,0,0,0
S63014S,0,0,0,0,1,0,0,0
S63015A,0,0,0,0,1,0,0,0
S63015D,0,0,1,0,0,0,0,0
S63015S,0,0,0,0,1,0,0,0
S63016A,0,0,0,0,1,0,0,0
S63016D,0,0,1,0,0,0,0,0
S63016S,0,0,0,0,1,0,0,0
S63021A,0,0,0,0,1,0,0,0
S63021D,0,0,1,0,0,0,0,0
S63021S,0,0,0,0,1,0,0,0
S63022A,0,0,0,0,1,0,0,0
S63022D,0,0,1,0,0,0,0,0
S63022S,0,0,0,0,1,0,0,0
S63023A,0,0,0,0,1,0,0,0
S63023D,0,0,1,0,0,0,0,0
S63023S,0,0,0,0,1,0,0,0
S63024A,0,0,0,0,1,0,0,0
S63024D,0,0,1,0,0,0,0,0
S63024S,0,0,0,0,1,0,0,0
S63025A,0,0,0,0,1,0,0,0
S63025D,0,0,1,0,0,0,0,0
S63025S,0,0,0,0,1,0,0,0
S63026A,0,0,0,0,1,0,0,0
S63026D,0,0,1,0,0,0,0,0
S63026S,0,0,0,0,1,0,0,0
S63031A,0,0,0,0,1,0,0,0
S63031D,0,0,1,0,0,0,0,0
S63031S,0,0,0,0,1,0,0,0
S63032A,0,0,0,0,1,0,0,0
S63032D,0,0,1,0,0,0,0,0
S63032S,0,0,0,0,1,0,0,0
S63033A,0,0,0,0,1,0,0,0
S63033D,0,0,1,0,0,0,0,0
S63033S,0,0,0,0,1,0,0,0
S63034A,0,0,0,0,1,0,0,0
S63034D,0,0,1,0,0,0,0,0
S63034S,0,0,0,0,1,0,0,0
S63035A,0,0,0,0,1,0,0,0
S63035D,0,0,1,0,0,0,0,0
S63035S,0,0,0,0,1,0,0,0
S63036A,0,0,0,0,1,0,0,0
S63036D,0,0,1,0,0,0,0,0
S63036S,0,0,0,0,1,0,0,0
S63041A,0,0,0,0,1,0,0,0
S63041D,0,0,1,0,0,0,0,0
S63041S,0,0,0,0,1,0,0,0
S63042A,0,0,0,0,1,0,0,0
S63042D,0,0,1,0,0,0,0,0
S63042S,0,0,0,0,1,0,0,0
S63043A,0,0,0,0,1,0,0,0
S63043D,0,0,1,0,0,0,0,0
S63043S,0,0,0,0,1,0,0,0
S63044A,0,0,0,0,1,0,0,0
S63044D,0,0,1,0,0,0,0,0
S63044S,0,0,0,0,1,0,0,0
S63045A,0,0,0,0,1,0,0,0
S63045D,0,0,1,0,0,0,0,0
S63045S,0,0,0,0,1,0,0,0
S63046A,0,0,0,0,1,0,0,0
S63046D,0,0,1,0,0,0,0,0
S63046S,0,0,0,0,1,0,0,0
S63051A,0,0,0,0,1,0,0,0
S63051D,0,0,1,0,0,0,0,0
S63051S,0,0,0,0,1,0,0,0
S63052A,0,0,0,0,1,0,0,0
S63052D,0,0,1,0,0,0,0,0
S63052S,0,0,0,0,1,0,0,0
S63053A,0,0,0,0,1,0,0,0
S63053D,0,0,1,0,0,0,0,0
S63053S,0,0,0,0,1,0,0,0
S63054A,0,0,0,0,1,0,0,0
S63054D,0,0,1,0,0,0,0,0
S63054S,0,0,0,0,1,0,0,0
S63055A,0,0,0,0,1,0,0,0
S63055D,0,0,1,0,0,0,0,0
S63055S,0,0,0,0,1,0,0,0
S63056A,0,0,0,0,1,0,0,0
S63056D,0,0,1,0,0,0,0,0
S63056S,0,0,0,0,1,0,0,0
S63061A,0,0,0,0,1,0,0,0
S63061D,0,0,1,0,0,0,0,0
S63061S,0,0,0,0,1,0,0,0
S63062A,0,0,0,0,1,0,0,0
S63062D,0,0,1,0,0,0,0,0
S63062S,0,0,0,0,1,0,0,0
S63063A,0,0,0,0,1,0,0,0
S63063D,0,0,1,0,0,0,0,0
S63063S,0,0,0,0,1,0,0,0
S63064A,0,0,0,0,1,0,0,0
S63064D,0,0,1,0,0,0,0,0
S63064S,0,0,0,0,1,0,0,0
